t_true_ms,t_release_ms,t_response_sent_ms,overshoot_ms,send_overhead_ms,spin_iters
66.96122600260423,150.0003180008207,150.14607900229748,0.00031800082070376767,0.14576100147678517,5663
65.6449199996132,150.0002399989171,150.13876800003345,0.00023999891710091426,0.13852800111635588,9202
77.0911250001518,150.00033199976315,150.12825899975724,0.0003319997631534566,0.12792699999408796,10262
70.25840200003586,150.00026999769034,150.1565029975609,0.0002699976903441925,0.1562329998705536,10739
55.4484060012328,150.00031200179365,150.16335600012098,0.00031200179365087344,0.16304399832733907,6291
54.3091990002722,150.00026900088415,150.12042600210407,0.0002690008841510494,0.12015700121992268,9574
51.387804000114556,150.00026999769034,150.12498199939728,0.0002699976903441925,0.12471200170693919,10637
61.03068000084022,150.00063899788074,150.24309200089192,0.000638997880747505,0.24245300301117823,2885
55.90160800056765,150.00025200060918,150.12586299781105,0.0002520006091855098,0.12561099720187485,11256
49.686088001180906,150.00061899991124,150.58654799940996,0.0006189999112449218,0.5859289994987193,819
39.27164999913657,150.0006009991921,150.76133500042488,0.000600999192107432,0.7607340012327768,1845
50.889775000541704,150.00039500228013,150.14393700039363,0.00039500228013467087,0.14354199811350554,4674
56.25764800061006,150.00065899948822,150.23676700002397,0.0006589994882288952,0.23610800053575076,2505
58.92303600194282,150.0001929998689,150.12413400108926,0.00019299986889209642,0.12394100122037344,10725
59.056864000012865,150.00020600200514,150.1277690003917,0.0002060020051486422,0.1275629983865656,9992
62.831778999679955,150.00018399950932,150.13561900195782,0.00018399950932335152,0.13543500244850293,8587
63.63173600038863,150.0002590000804,150.1231709989952,0.00025900008041035427,0.12291199891478755,9439
40.14409500086913,150.000141999044,150.12098300212529,0.0001419990439954777,0.12084100308129564,9413
39.99316000044928,150.00064999912865,150.2846959992894,0.0006499991286601503,0.28404600016074255,2297
35.65007400175091,150.0009779992979,150.3074230022321,0.0009779992979075391,0.30644500293419696,1812
55.49602500104811,150.00057900033426,150.31020099922898,0.0005790003342609484,0.30962199889472686,1520
58.34931100253016,150.00070700261858,150.39667400196777,0.0007070026185884704,0.39596699934918433,2472
51.97519600187661,150.00048500223784,150.31776999967406,0.00048500223784331276,0.31728499743621796,1586
34.124597998015815,150.0007229988114,150.32642299775034,0.0007229988114032526,0.3256999989389442,1828
43.11079699982656,150.00032899843063,150.29945299829706,0.0003289984306376059,0.29912399986642413,4713
51.91580199971213,150.00099600001704,150.35984100177302,0.000996000017045029,0.3588450017559808,1663
52.81752999871969,150.00086700092652,150.35242500016466,0.0008670009265243639,0.351557999238139,1146
60.69834300069488,150.0008399998478,150.42494800218265,0.0008399998478181292,0.42410800233483315,3321
66.76494899875252,150.00059999874793,150.7690709986491,0.0005999987479354818,0.768470999901183,4058
67.56115199823398,150.00046899876907,150.12138900056016,0.0004689987690709163,0.12092000179109164,11312
47.909118999086786,150.00027999849408,150.13251299751573,0.00027999849408488764,0.13223299902165309,9463
52.06948899649433,150.00055899872677,150.29053099715384,0.0005589987267795582,0.2899719984270632,1936
53.16172999664559,150.0007309987268,150.21216399691184,0.0007309987268000473,0.21143299818504602,2674
72.90574700164143,150.00018600039766,150.1276870003494,0.00018600039766725196,0.12750099995173514,10890
77.54421999925398,150.000251000165,150.15583900094498,0.0002510001650135596,0.15558800077997148,8534
65.85449699923629,150.000204997923,150.1910089973535,0.00020499792299788488,0.19080399943049997,9284
70.6690080005501,150.00033200340113,150.2178160008043,0.0003320034011322637,0.21748399740317836,9271
62.05569799931254,150.00275099737337,150.27607999945758,0.002750997373374142,0.2733290020842105,2797
55.77085899858503,150.00028999929782,150.1225659994816,0.00028999929782558276,0.12227600018377416,9883
76.86928399925819,150.00066900029196,150.2780070004519,0.0006690002919695903,0.2773380001599435,2343
65.73253200258478,150.17486100259703,150.5434550017526,0.17486100259703208,0.36859399915556423,1766
66.49685299998964,150.0005140005669,150.30386400030693,0.0005140005669146408,0.3033499997400213,1548
73.22359300087555,150.00038600192056,150.22539100027643,0.00038600192056592597,0.22500499835587107,4170
44.98487099772319,150.00032399984775,150.2510349964723,0.0003239998477566619,0.250710996624548,10739
43.90020600112621,150.00074500130722,150.92269199885777,0.0007450013072285433,0.921946997550549,1558
44.47282299952349,150.0002860011591,150.1434909987438,0.00028600115911658897,0.1432049975846894,7619
62.75109399939538,150.00027800124371,150.12917399872094,0.0002780012437197943,0.12889599747722968,10830
60.37085199932335,150.00032500029192,150.13537900085794,0.00032500029192861213,0.13505400056601502,9890
61.32430499928887,150.00032700118027,150.13461700073094,0.00032700118027251257,0.1342899995506741,8016
56.434702997648856,150.00025200060918,150.1422729998012,0.0002520006091855098,0.14202099919202738,10106
56.07907200101181,150.00024900291464,150.13157700013835,0.00024900291464846624,0.13132799722370692,10797
53.87035699823173,150.00023700122256,150.1289869993343,0.00023700122256387068,0.12874999811174348,10297
72.85036800021771,150.00029500151868,150.13172700128052,0.00029500151868533386,0.13143199976184405,8307
59.83765099881566,150.00061499813455,150.1829299995734,0.0006149981345571209,0.1823150014388375,3359
67.19865899867727,150.00028599752113,150.1336799992714,0.0002859975211377819,0.1333940017502755,10316
